anno,dt_ince,comune,sup_tot_ha,geom
2017,2017-06-25,2017/CA/4250,9.4722,POINT(9.11394829207792 39.36272136667422)
2017,2017-06-26,2017/CA/4271,5.9319,POINT(8.85251249325989 38.94703936699125)
2017,2017-06-29,2017/CA/4333,0.5043,POINT(9.174814278915763 39.43737904163277)
2017,2017-06-29,2017/CA/4334,0.4860,POINT(9.279140119265756 39.22172285716316)
2017,2017-06-25,2017/CA/4255,0.7695,POINT(9.160776362095252 39.39568346980043)
2017,2017-06-25,2017/CA/4256,0.1617,POINT(9.155276119443887 39.3846496930805)
2017,2017-06-26,2017/CA/4276,7.5462,POINT(8.763944656002277 39.51161793951181)
2017,2017-06-26,2017/CA/4277,16.7720,POINT(8.762160642632946 39.50319973523721)
2017,2017-06-26,2017/CA/4279,7.0706,POINT(9.071531731433378 39.68330125449022)
2017,2017-09-24,2017/CA/5465,1.3473,POINT(8.921059027887965 39.52588254959747)
2017,2017-06-26,2017/CA/4268,4.9275,POINT(8.999229369814653 39.701436089941616)
2017,2017-09-07,2017/CA/5306,1.1446,POINT(8.950875755267337 39.19727406543316)
2017,2017-06-26,2017/CA/4273,1.8369,POINT(9.060506110519066 39.382551629028036)
2017,2017-06-26,2017/CA/4274,4.9806,POINT(8.99153330146181 39.650409826920445)
2017,2017-06-26,2017/CA/4280,1.4884,POINT(8.759165691270248 39.49292164347436)
2017,2017-06-26,2017/CA/4282,13.1332,POINT(9.06718426923282 39.37373025861717)
2017,2017-06-27,2017/CA/4290,0.8235,POINT(8.721871859468916 39.603629938323664)
2017,2017-09-07,2017/CA/5308,0.1119,POINT(8.927823700297163 39.52855780010702)
2017,2017-06-28,2017/CA/4307,180.2711,POINT(9.003529092561168 39.55498752450427)
2017,2017-06-28,2017/CA/4309,0.8584,POINT(9.135115375287626 39.655986150539036)
2017,2017-06-28,2017/CA/4312,0.2943,POINT(8.922688075853754 39.33464161701453)
2017,2017-06-28,2017/CA/4322,13.0672,POINT(8.966547978083966 39.662604127764695)
2017,2017-06-29,2017/CA/4329,37.5543,POINT(9.177720262175539 39.70034268482395)
2017,2017-06-29,2017/CA/4332,1.6614,POINT(9.006159538897673 39.17974753093575)
2017,2017-06-29,2017/CA/4324,1.6384,POINT(8.744886945084978 39.48960655667727)
2017,2017-06-29,2017/CA/4325,2.7610,POINT(8.95633860368707 39.62748399405647)
2017,2017-06-29,2017/CA/4336,1.3208,POINT(8.991694933597259 38.98377002737846)
2017,2017-06-29,2017/CA/4338,0.4914,POINT(8.83532115991119 39.60145673959122)
2017,2017-06-29,2017/CA/4340,0.3468,POINT(8.935286136314009 39.379533099600785)
2017,2017-06-29,2017/CA/4341,0.3685,POINT(8.766571505803773 39.47728386279306)
2017,2017-06-30,2017/CA/4347,0.7270,POINT(8.985427900247108 39.05665314969571)
2017,2017-09-07,2017/CA/5314,0.1314,POINT(8.784774384447847 39.61038222248)
2017,2017-09-07,2017/CA/5315,0.5415,POINT(8.965641300011058 39.49082204203751)
2017,2017-06-30,2017/CA/4349,0.3082,POINT(9.170814046028966 39.69995646212942)
2017,2017-06-30,2017/CA/4350,0.1185,POINT(8.975511840116278 39.2701985482039)
2017,2017-06-30,2017/CA/4352,0.3712,POINT(8.976392236232753 38.97030433591996)
2017,2017-06-30,2017/CA/4354,0.6690,POINT(9.202378803653685 39.24760055884243)
2017,2017-07-01,2017/CA/4371,0.6407,POINT(9.141545783777772 39.18778967113863)
2017,2017-07-04,2017/CA/4392,0.2662,POINT(9.150287974118848 39.69314167822512)
2017,2017-07-06,2017/CA/4440,4.9832,POINT(8.989235410170728 39.41026951080864)
2017,2017-07-02,2017/CA/4378,6.9570,POINT(9.310617318723677 39.26665646256061)
2017,2017-07-05,2017/CA/4404,1.2963,POINT(9.137399649303038 39.63724553998995)
2017,2017-07-07,2017/CA/4445,0.2948,POINT(9.021183767153751 39.74380439060974)
2017,2017-09-08,2017/CA/5318,0.6009,POINT(8.873343528576717 39.50407587806013)
2017,2017-07-02,2017/CA/4380,4.8186,POINT(9.22648063891392 39.26504200577453)
2017,2017-07-03,2017/CA/4385,3.0828,POINT(8.95379164783749 39.482784947384005)
2017,2017-07-07,2017/CA/4448,5.2794,POINT(8.945639410041819 39.45087296557054)
2017,2017-07-04,2017/CA/4393,5.2990,POINT(9.11391616335507 39.66029934175471)
2017,2017-07-04,2017/CA/4394,117.4655,POINT(8.989212471631891 39.663795820858795)
2017,2017-07-04,2017/CA/4395,2.3538,POINT(8.965426767904322 39.4726807531216)
2017,2017-07-04,2017/CA/4396,5.8281,POINT(8.937704670506852 39.488377640847325)
2017,2017-07-05,2017/CA/4403,8.2952,POINT(8.961710250646362 39.24545995390013)
2017,2017-07-07,2017/CA/4449,1.6864,POINT(8.966984838029097 39.44561785201364)
2017,2017-07-07,2017/CA/4451,0.6938,POINT(8.945369777691546 39.49036211061659)
2017,2017-07-07,2017/CA/4453,0.2688,POINT(9.018087409000247 39.00226668164501)
2017,2017-07-05,2017/CA/4405,0.9982,POINT(9.036900058778874 39.338591257885604)
2017,2017-07-05,2017/CA/4410,2.8808,POINT(8.74240095024514 39.51819567961128)
2017,2017-07-05,2017/CA/4411,2.5853,POINT(8.930403516618306 39.46348637193245)
2017,2017-07-05,2017/CA/4412,0.6024,POINT(8.989103527821973 39.27139811151251)
2017,2017-07-05,2017/CA/4414,51.1536,POINT(8.732492762731747 39.525287779567044)
2017,2017-07-05,2017/CA/4415,1.4226,POINT(8.815672541464467 39.60133948967832)
2017,2017-07-07,2017/CA/4454,1.2594,POINT(8.951253020802268 39.36969931205518)
2017,2017-07-07,2017/CA/4455,0.5508,POINT(8.744877822348133 39.5130888997401)
2017,2017-07-05,2017/CA/4417,1.9489,POINT(9.102773292616044 39.65711187311311)
2017,2017-07-06,2017/CA/4420,0.2843,POINT(8.897220929189567 39.32372670822428)
2017,2017-07-06,2017/CA/4421,0.7883,POINT(9.047527546418834 39.73852925317152)
2017,2017-07-06,2017/CA/4424,0.4117,POINT(8.940254503419988 39.33738909436554)
2017,2017-07-06,2017/CA/4436,0.7893,POINT(9.162694979182621 39.393752692069384)
2017,2017-07-06,2017/CA/4427,2.2097,POINT(8.704834387181839 39.555957569124935)
2017,2017-07-06,2017/CA/4430,11.6518,POINT(8.79842506307645 39.647566971124114)
2017,2017-07-06,2017/CA/4433,0.3661,POINT(8.97992157134195 39.28139658703424)
2017,2017-07-06,2017/CA/4434,2.5067,POINT(8.8984665436585 39.50842498086716)
2017,2017-07-06,2017/CA/4435,56.0431,POINT(9.086892640074671 39.501533105056225)
2017,2017-07-06,2017/CA/4437,1.3958,POINT(8.92202349999223 39.475938319589474)
2017,2017-07-07,2017/CA/4456,10.8807,POINT(8.917021793710546 39.449253999536126)
2017,2017-07-07,2017/CA/4466,0.6185,POINT(9.137388143699022 39.66698724041884)
2017,2017-07-08,2017/CA/4470,1.6755,POINT(9.247011089543076 39.3097783837778)
2017,2017-07-08,2017/CA/4471,0.3850,POINT(8.696886595097782 39.460067543851494)
2017,2017-07-08,2017/CA/4473,3.5522,POINT(9.018628006037115 39.4541495549283)
2017,2017-07-08,2017/CA/4486,2.3840,POINT(8.938053750286391 39.3062726729199)
2017,2017-07-08,2017/CA/4477,2.9300,POINT(8.943386263354741 39.6372497977135)
2017,2017-07-08,2017/CA/4481,0.6763,POINT(8.78745305704543 39.629742828195184)
2017,2017-07-08,2017/CA/4482,0.1365,POINT(8.952546583264175 39.36778301629982)
2017,2017-07-08,2017/CA/4484,25.2096,POINT(8.929509039525488 39.604587332133285)
2017,2017-07-08,2017/CA/4485,0.7961,POINT(9.037250279819592 39.64984634533688)
2017,2017-09-25,2017/CA/5477,1.4117,POINT(8.884835089989872 39.31244234955942)
2017,2017-09-25,2017/CA/5478,1.8733,POINT(9.152632798467534 39.29741572137452)
2017,2017-07-08,2017/CA/4488,0.4381,POINT(8.770404034302837 39.45032691817524)
2017,2017-07-08,2017/CA/4489,1.1569,POINT(9.271701340965622 39.7764876597297)
2017,2017-07-08,2017/CA/4490,9.2118,POINT(9.195546226145963 39.35202309380288)
2017,2017-07-08,2017/CA/4491,0.5938,POINT(9.000283710910788 39.698771489545216)
2017,2017-07-08,2017/CA/4492,1.1892,POINT(8.968678474990446 39.47869430778169)
2017,2017-07-08,2017/CA/4494,0.4621,POINT(8.943238261566481 39.49025003033061)
2017,2017-07-08,2017/CA/4495,0.3588,POINT(8.96687462862009 39.5064498853139)
2017,2017-07-08,2017/CA/4496,1.4488,POINT(8.809079276660349 39.61740431624176)
2017,2017-07-10,2017/CA/4531,3.3379,POINT(8.927649696028528 39.40437145750803)
2017,2017-07-10,2017/CA/4535,0.8540,POINT(9.048924407781737 39.296105678614175)
2017,2017-07-08,2017/CA/4500,1.7135,POINT(9.121913935346223 39.56132919667191)
2017,2017-07-09,2017/CA/4514,0.3109,POINT(8.963356731189895 39.46878604326584)
2017,2017-07-09,2017/CA/4515,2.0745,POINT(8.949599670135296 39.372090660721135)
2017,2017-07-10,2017/CA/4530,0.3455,POINT(8.90319260794488 39.456217475993405)
2017,2017-07-11,2017/CA/4542,2.1668,POINT(9.124050864339626 39.74048121029224)
2017,2017-07-11,2017/CA/4549,2.1887,POINT(8.77159993904834 39.48364507578715)
2017,2017-07-11,2017/CA/4550,11.8016,POINT(8.87552362063973 39.54258973562006)
2017,2017-07-11,2017/CA/4551,0.3503,POINT(8.906324931906545 39.445936231528655)
2017,2017-07-26,2017/CA/4864,0.3226,POINT(8.766465415536269 39.45524867098288)
2017,2017-07-12,2017/CA/4563,2.4627,POINT(8.957175934142164 39.70906615885454)
2017,2017-07-12,2017/CA/4564,12.7367,POINT(9.236668487380411 39.71548006997999)
2017,2017-07-12,2017/CA/4565,5.0297,POINT(9.197814648559289 39.59279173927375)
2017,2017-07-12,2017/CA/4573,3.1419,POINT(8.751658498043644 39.492380507957506)
2017,2017-07-12,2017/CA/4575,2.0854,POINT(8.99433863100538 39.225763949264326)
2017,2017-07-12,2017/CA/4578,5.7094,POINT(9.09080415052538 39.393901856827455)
2017,2017-07-12,2017/CA/4580,0.5448,POINT(8.951933964868173 39.287249321132236)
2017,2017-07-12,2017/CA/4587,0.6950,POINT(8.855136528580333 39.4079227709527)
2017,2017-07-29,2017/CA/4905,0.6309,POINT(9.340553862064937 39.65670515399535)
2017,2017-07-13,2017/CA/4592,2.8757,POINT(9.175389312272324 39.31598696180781)
2017,2017-07-13,2017/CA/4593,5.4630,POINT(9.533342733851638 39.25623587647585)
2017,2017-07-13,2017/CA/4600,6.1410,POINT(9.278450656518315 39.28013599360223)
2017,2017-07-13,2017/CA/4602,0.6720,POINT(8.969221906738026 39.26871868661857)
2017,2017-07-13,2017/CA/4595,2.4421,POINT(9.067266752701084 39.30973338063754)
2017,2017-07-14,2017/CA/4618,1.1200,POINT(9.274886132151225 39.29117415178657)
2017,2017-07-14,2017/CA/4619,0.3414,POINT(8.924044536386573 39.53316846325931)
2017,2017-07-13,2017/CA/4596,3.0276,POINT(9.374007028457374 39.48177547658897)
2017,2017-07-13,2017/CA/4613,0.3275,POINT(9.088832113449483 39.28759543906239)
2017,2017-07-13,2017/CA/4604,9.2459,POINT(8.914369222009526 39.39149234598387)
2017,2017-07-13,2017/CA/4605,0.4581,POINT(9.077572755304642 39.29640193825921)
2017,2017-07-13,2017/CA/4606,0.8206,POINT(8.925025084169032 39.48984324166106)
2017,2017-07-13,2017/CA/4609,0.9206,POINT(8.770466809085356 39.48481706216345)
2017,2017-07-14,2017/CA/4620,7.5186,POINT(9.129086347359461 39.589620704790825)
2017,2017-07-14,2017/CA/4622,48.3620,POINT(8.911815831715579 39.2856676337465)
2017,2017-07-14,2017/CA/4623,2.2128,POINT(9.27464282949765 39.688201016766335)
2017,2017-07-14,2017/CA/4628,39.3750,POINT(8.673814252170962 39.532493936868505)
2017,2017-07-14,2017/CA/4630,0.2576,POINT(8.975941799995068 39.484765299589945)
2017,2017-07-29,2017/CA/4911,2.2630,POINT(8.933601064316184 39.51158094058136)
2017,2017-07-14,2017/CA/4632,0.7891,POINT(9.115830371511969 39.36621859756574)
2017,2017-07-14,2017/CA/4633,0.9438,POINT(9.299055034336273 39.23825492635128)
2017,2017-07-15,2017/CA/4659,0.9668,POINT(9.007270329899242 39.19315922636271)
2017,2017-07-29,2017/CA/4912,1.0605,POINT(8.934735522618094 39.51003641280745)
2017,2017-07-14,2017/CA/4634,13.5040,POINT(9.110397667680289 39.257923062715626)
2017,2017-07-14,2017/CA/4637,5.8403,POINT(9.171421711872634 39.23998803821634)
2017,2017-07-14,2017/CA/4638,1.2435,POINT(9.073431054828538 39.265817046845335)
2017,2017-07-14,2017/CA/4640,1.1016,POINT(8.83955298336301 39.43456931618286)
2017,2017-10-06,2017/CA/5592,1.8711,POINT(8.914427191080325 39.44883227295348)
2017,2017-10-06,2017/CA/5593,4.6324,POINT(8.979648112728192 39.18542750748118)
2017,2017-07-14,2017/CA/4644,3.2424,POINT(8.768592465066297 39.441051589619114)
2017,2017-07-16,2017/CA/4674,0.2516,POINT(9.19686589458584 39.23267424241395)
2017,2017-10-06,2017/CA/5594,27.6191,POINT(9.074662714651692 39.41153194079335)
2017,2017-07-14,2017/CA/4645,0.8562,POINT(8.87334910738608 38.92917966110194)
2017,2017-07-15,2017/CA/4650,4.5852,POINT(9.093213499493347 39.327190039530414)
2017,2017-07-15,2017/CA/4652,1.2668,POINT(8.927903542867787 39.51506714247632)
2017,2017-07-15,2017/CA/4653,0.9819,POINT(8.936393772507383 39.44550264454635)
2017,2017-07-15,2017/CA/4656,2.3901,POINT(8.936050834736763 39.524173621262506)
2017,2017-07-15,2017/CA/4657,0.9550,POINT(9.221275978474237 39.23958646512983)
2017,2017-07-16,2017/CA/4678,3.9494,POINT(8.93704176463882 39.42601450933801)
2017,2017-07-16,2017/CA/4680,1.4163,POINT(8.926470811074292 39.3820032995323)
2017,2017-07-16,2017/CA/4681,6.0544,POINT(8.93803878978042 39.41860606336188)
2017,2017-07-16,2017/CA/4684,0.5964,POINT(8.778312854726575 39.54778471762375)
2017,2017-07-16,2017/CA/4685,1.6503,POINT(9.169655928884422 39.23816220463284)
2017,2017-06-17,2017/LA/0293,0.5835,POINT(9.555528259706444 39.937990374963285)
2017,2017-07-16,2017/CA/4686,6.8758,POINT(8.945099113725597 39.6324612759236)
2017,2017-07-17,2017/CA/4693,1.9855,POINT(8.572527686773347 39.63400217309726)
2017,2017-07-17,2017/CA/4697,4.7052,POINT(8.991941704230353 39.643758695347024)
2017,2017-07-17,2017/CA/4698,0.2360,POINT(8.867572969813477 39.57796596255299)
2017,2017-07-17,2017/CA/4699,0.5183,POINT(8.93888684115302 39.468405323115455)
2017,2017-07-17,2017/CA/4701,0.2632,POINT(8.984860620014086 39.56854195955493)
2017,2017-07-17,2017/CA/4702,0.5873,POINT(8.791570027043202 39.643351655839204)
2017,2017-07-18,2017/CA/4709,0.4704,POINT(9.287027323668056 39.25431408245005)
2017,2017-06-23,2017/LA/0298,2.0634,POINT(9.668634679107598 39.91994331357093)
2017,2017-06-28,2017/LA/0306,0.2649,POINT(9.6693425711596 39.92142729498702)
2017,2017-07-18,2017/CA/4710,6.6837,POINT(8.973835529324493 39.660341369971555)
2017,2017-07-18,2017/CA/4711,1.2098,POINT(9.009415095899538 39.29586957229537)
2017,2017-07-17,2017/LA/0326,4.8296,POINT(9.669853959174686 39.86708228165633)
2017,2017-07-18,2017/CA/4712,0.2692,POINT(9.207486861353937 39.392740549529485)
2017,2017-07-18,2017/CA/4713,0.4979,POINT(9.169126719319197 39.346270510587225)
2017,2017-07-18,2017/CA/4719,0.7827,POINT(8.917216352900246 39.68693936900476)
2017,2017-07-18,2017/CA/4722,2.3907,POINT(8.929448083243791 39.323735709886186)
2017,2017-07-18,2017/CA/4715,1.3027,POINT(8.976094978353336 39.64821360765218)
2017,2017-07-18,2017/CA/4723,0.7941,POINT(8.91648026397647 39.4085272595309)
2017,2017-07-20,2017/CA/4758,0.5801,POINT(8.922953123768883 39.322685203213304)
2017,2017-07-20,2017/CA/4759,0.4294,POINT(9.007727218488643 39.18481875880276)
2017,2017-07-18,2017/CA/4717,5.4102,POINT(8.946310014541387 39.728101517163466)
2017,2017-07-18,2017/CA/4718,1.5263,POINT(8.944913518574737 39.69471740650817)
2017,2017-07-24,2017/LA/0329,0.4332,POINT(9.63856905851374 39.97919962925679)
2017,2017-07-19,2017/CA/4727,2.0747,POINT(8.704583007676089 39.580189708499425)
2017,2017-07-19,2017/CA/4728,1.4699,POINT(8.634577371526127 39.530441075970366)
2017,2017-07-21,2017/CA/4763,0.5947,POINT(8.905494194106018 39.49456661129888)
2017,2017-07-21,2017/CA/4764,2.8918,POINT(8.872997584169587 39.47709359431962)
2017,2017-07-19,2017/CA/4734,10.4547,POINT(8.955295007236973 39.22657485943635)
2017,2017-07-20,2017/CA/4749,8.5671,POINT(8.946241089353796 39.630119025873014)
2017,2017-07-20,2017/CA/4751,2.7213,POINT(8.957831055517692 39.555900559278804)
2017,2017-07-20,2017/CA/4757,0.6211,POINT(8.98840486501562 39.47679204455622)
2017,2017-07-21,2017/CA/4768,3.6020,POINT(8.932321184131554 39.33785310567677)
2017,2017-08-03,2017/CA/4984,1.9188,POINT(8.928201396709147 39.489424140842054)
2017,2017-07-21,2017/CA/4769,1.2906,POINT(8.98996201145779 39.35362783476797)
2017,2017-07-21,2017/CA/4770,9.7088,POINT(8.938851062281024 39.4941032016338)
2017,2017-07-21,2017/CA/4772,11.6103,POINT(8.941324601659474 39.416693285166346)
2017,2017-07-25,2017/LA/0333,489.0110,POINT(9.582111625815667 39.944143104315486)
2017,2017-07-22,2017/CA/4775,0.3667,POINT(8.767046664845529 39.45502588603148)
2017,2017-07-22,2017/CA/4781,0.2950,POINT(9.303479636590222 39.256702894547956)
2017,2017-07-23,2017/CA/4785,0.5069,POINT(8.920391572736769 39.46309983590612)
2017,2017-07-25,2017/CA/4821,2.6305,POINT(9.534095145347097 39.441153977719644)
2017,2017-07-25,2017/CA/4822,0.3664,POINT(9.281637473924452 39.59331282420995)
2017,2017-07-25,2017/CA/4824,0.2375,POINT(8.97568308666211 39.48676993293411)
2017,2017-07-24,2017/CA/4792,2.6740,POINT(9.27638290068836 39.30193657244527)
2017,2017-07-24,2017/CA/4796,0.2055,POINT(8.946162505898526 39.30569061651867)
2017,2017-07-24,2017/CA/4797,0.2348,POINT(9.00805628463482 39.12102136616332)
2017,2017-07-24,2017/CA/4804,0.2815,POINT(9.345425259751325 39.62016613239121)
2017,2017-07-25,2017/CA/4832,1.4215,POINT(9.29397260363116 39.25792109356394)
2017,2017-07-25,2017/CA/4833,5.1517,POINT(9.308528287245938 39.23720013755313)
2017,2017-07-25,2017/CA/4836,14.4270,POINT(9.565906874442348 39.23926626888849)
2017,2017-07-25,2017/CA/4838,0.4733,POINT(9.557138725624974 39.3576945760648)
2017,2017-07-25,2017/CA/4843,7.1761,POINT(9.057584588100479 39.38346082205026)
2017,2017-08-03,2017/CA/4986,4.5913,POINT(8.89767616087446 39.5174176709383)
2017,2017-08-03,2017/CA/4988,1.4530,POINT(8.94733060014759 39.48273171377556)
2017,2017-07-26,2017/CA/4849,8.8667,POINT(8.944764875962077 39.55433660356724)
2017,2017-07-26,2017/CA/4851,2.4575,POINT(8.958392797590824 39.64643116435008)
2017,2017-07-26,2017/CA/4853,3.6901,POINT(9.19601766471322 39.2961557875512)
2017,2017-07-26,2017/CA/4855,1.3426,POINT(8.99246633533034 39.29403802776567)
2017,2017-07-26,2017/CA/4856,5.4244,POINT(8.965793922993612 39.378912571702365)
2017,2017-08-04,2017/CA/4992,32.7840,POINT(9.002496703332108 39.41446610529562)
2017,2017-07-26,2017/CA/4857,0.7570,POINT(9.204187754287629 39.37438696594371)
2017,2017-07-26,2017/CA/4861,0.9930,POINT(8.951160805838096 39.643693042858914)
2017,2017-07-26,2017/CA/4863,0.2255,POINT(8.9515579076755 39.263648022395685)
2017,2017-08-04,2017/CA/4993,0.5586,POINT(8.911760886986613 39.396521034333595)
2017,2017-08-04,2017/CA/4994,0.6093,POINT(8.929632395379253 39.4269330132359)
2017,2017-07-26,2017/CA/4866,11.0049,POINT(8.977896342137415 39.25062638012537)
2017,2017-07-29,2017/CA/4913,3.7373,POINT(8.937440153486582 39.510248652130734)
2017,2017-07-26,2017/CA/4869,0.7242,POINT(9.200718501613844 39.26764343235893)
2017,2017-07-25,2017/CA/4870,14.1954,POINT(9.289721940993093 39.2297029256059)
2017,2017-07-27,2017/CA/4873,2.4649,POINT(8.939268400055726 39.44331437685187)
2017,2017-08-01,2017/CA/4948,3.2332,POINT(8.959274508560199 39.28273193291728)
2017,2017-08-01,2017/CA/4952,0.1119,POINT(8.89135788568851 39.47276835657346)
2017,2017-10-13,2017/CA/5657,0.4694,POINT(9.216164574987141 39.27406493234042)
2017,2017-07-27,2017/CA/4875,1.4393,POINT(8.978584917848005 39.45634372617478)
2017,2017-07-27,2017/CA/4877,0.2050,POINT(8.997463278073472 39.205327887116056)
2017,2017-07-27,2017/CA/4879,1.1089,POINT(8.904035971071115 39.449013641694584)
2017,2017-08-04,2017/CA/4995,0.6610,POINT(9.26199870789964 39.26676450877055)
2017,2017-07-28,2017/CA/4883,0.8180,POINT(9.506757441366462 39.16328333853434)
2017,2017-07-28,2017/CA/4884,1.4126,POINT(9.201902758877178 39.57622174425744)
2017,2017-08-04,2017/CA/4997,0.8017,POINT(8.92259747997014 39.46096707966581)
2017,2017-08-04,2017/LA/0347,0.2469,POINT(9.445839351665706 39.66030532703501)
2017,2017-07-28,2017/CA/4885,3.6367,POINT(9.170143986026117 39.58578569155545)
2017,2017-08-08,2017/CA/5043,1.0637,POINT(8.891989483320103 39.51741023763401)
2017,2017-08-08,2017/CA/5044,2.1859,POINT(8.893442911053345 39.51828706064643)
2017,2017-07-28,2017/CA/4888,1.6487,POINT(9.086008317828027 39.39677868316621)
2017,2017-07-28,2017/CA/4894,7.3953,POINT(8.972465413750525 39.38023851161409)
2017,2017-07-28,2017/CA/4895,0.3471,POINT(8.981175080967173 39.17517332507967)
2017,2017-07-28,2017/CA/4897,1.0072,POINT(8.882818787479625 39.46547922460366)
2017,2017-07-28,2017/CA/4898,0.1840,POINT(9.050549471599123 39.39142491302772)
2017,2017-07-29,2017/CA/4916,8.9214,POINT(8.935516166641072 39.48530291264855)
2017,2017-07-29,2017/CA/4917,1.3448,POINT(8.928059453060309 39.518704901661245)
2017,2017-07-29,2017/CA/4918,0.3642,POINT(8.91913333567843 39.38961446380813)
2017,2017-07-30,2017/CA/4919,3.7751,POINT(9.006630276281873 39.387651158279475)
2017,2017-07-31,2017/CA/4928,5.8042,POINT(9.19690079619071 39.711621797622655)
2017,2017-07-31,2017/CA/4930,21.2972,POINT(9.087189468165493 39.2528255132175)
